filename,samples,basename,quality,noni,tag,cmt,mark,rpk_cnt,hN,hS,hV,hU,mlS,mlV,mlU,h_nz_cnt,h_nz_len,h_nz_frac%,ml_nz_cnt,ml_nz_len,ml_nz_frac%,flags,recordingId,userId,notes
1064_15,127999,1637625.93,0,,,,,675,663,0,12,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a888dce8f9003241c6e61f,61a886195cd5477be0a4e96f,geras
1064_16,127999,1637625.312,2,,9999,,,11,0,0,11,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a888dae8f9005dd7c6e58b,61a886195cd5477be0a4e96f,daug nesutampančių rpeaks
1064_17,127999,1637624.695,0,,,,,682,674,0,8,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a888dce8f900bb98c6e61c,61a886195cd5477be0a4e96f,geras
1064_18,127999,1637624.073,2,,9999,,,830,824,0,6,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a888dce8f9002597c6e621,61a886195cd5477be0a4e96f,daug nesutampančių rpeaks
1064_2,127999,1637622.803,0,,,,,678,638,0,40,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a888d7e8f90074dac6e476,61a886195cd5477be0a4e96f,yra triukšmų
1064_3,127999,1637627.168,0,,,,,693,659,0,34,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a888dae8f900295bc6e585,61a886195cd5477be0a4e96f,"geras, daug V"
1064_4,127999,1637629.641,1,,,,,717,685,0,32,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a888d5e8f900697fc6e396,61a886195cd5477be0a4e96f,"Pirmoje įrašo pusėje nemažai BW, taip pat ir staigių, yra EMG ir EMA epizodų"
1064_5,127999,1637628.402,0,,,,,673,646,0,27,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a888dae8f900ef16c6e587,61a886195cd5477be0a4e96f,Iššoka triukšmai tik ties 48000.
1064_6,127999,1637622.186,0,,,,,696,670,0,26,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a888d7e8f9005898c6e45c,61a886195cd5477be0a4e96f,"geras, daug V"
1064_7,127999,1637630.258,2,,9999,,,689,668,0,21,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a888d5e8f90088c8c6e397,61a886195cd5477be0a4e96f,daug nesutampančių rpeaks
1064_8,127999,1637629.02,0,,,,,676,656,0,20,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a888d5e8f900a570c6e395,61a886195cd5477be0a4e96f,idealus
1064_9,127999,1637627.785,0,,,,,677,657,0,20,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a888dae8f900fba4c6e586,61a886195cd5477be0a4e96f,idealus
1065_0,127999,1637625.426,0,,,,,810,609,62,139,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a88dd3e8f9000a36c6e6e8,61a8863e5cd547e980a4e970,
1065_1,127999,1637624.799,0,,,,,736,558,97,81,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a88dd3e8f9005a93c6e6e5,61a8863e5cd547e980a4e970,
1065_10,127999,1637615.384,0,,,,,776,672,53,51,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a88dd3e8f900d261c6e6f7,61a8863e5cd547e980a4e970,Keletas BW epizodų su staigiais šuoliais
1065_11,127999,1637627.307,0,,,,,795,703,85,7,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a88dd3e8f9002bb7c6e6da,61a8863e5cd547e980a4e970,"Nemažai BW, keletas BW epizodų su staigiais šuoliais ir padidėjusiu EMG"
1065_12,127999,1637621.03,1,,,,,826,745,76,5,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a88dd3e8f9007d12c6e6f0,61a8863e5cd547e980a4e970,"Daug BW, taip pat su šuoliais, kartais išlenda EMG"
1065_13,127999,1637619.776,0,,,,,847,776,48,23,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a88dd3e8f9005c6ac6e6f2,61a8863e5cd547e980a4e970,"Nemažai BW kalniukų, silpnas EMG"
1065_14,127999,1637619.15,1,,,,,850,788,40,21,1,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a88dd3e8f9008cd7c6e6ee,61a8863e5cd547e980a4e970,"Labai važinėjanti izolinija, kartais staigiai, raumenų triukšmų palyginus nedaug. Daug V, bet ML priskiria S"
1065_15,127999,1637580.246,1,,,,,862,819,43,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a88dd3e8f90053cfc6e6a7,61a8863e5cd547e980a4e970,"Labai važinėjanti izolinija, kartais staigiai, raumenų triukšmų palyginti nedaug."
1065_16,127999,1637621.657,0,,,,,725,688,37,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a88dd3e8f900a0cac6e6dd,61a8863e5cd547e980a4e970,"geras, daug S, daug neatpažintų S"
1065_17,127999,1637658.889,0,,,,,814,802,12,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a88dd3e8f900c0c8c6e6e2,61a8863e5cd547e980a4e970,"vaikšto izolinija, nerasti S"
1065_2,127999,1637624.172,0,,,,,717,553,98,66,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a88dd3e8f9006cc9c6e6e4,61a8863e5cd547e980a4e970,
1065_3,127999,1637626.68,0,,,,,739,576,104,59,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a88dd3e8f900214cc6e6e6,61a8863e5cd547e980a4e970,
1065_4,127999,1637628.331,0,,,,,701,553,148,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a88dd3e8f9006d99c6e6e0,61a8863e5cd547e980a4e970,"Nemažai S, ML juos neblogai gaudo"
1065_5,127999,1637626.053,0,,,,,770,640,81,49,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a88dd3e8f9002c60c6e6ed,61a8863e5cd547e980a4e970,"Labai nedideli BW ir EMG, keistos formos V"
1065_6,127999,1637622.288,1,,,,,738,620,59,59,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a88dd3e8f90098afc6e6e7,61a8863e5cd547e980a4e970,"Kokybė arti 0, tačiau pradžioje yra didelis izolinijos lakstymas"
1065_7,127999,1637622.914,0,,,,,705,589,74,42,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a88dd3e8f9007fe6c6e6e9,61a8863e5cd547e980a4e970,
1065_8,127999,1637620.403,0,,,,,803,688,115,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a88dd3e8f900b723c6e6ec,61a8863e5cd547e980a4e970,"geras, daug S, daug neatpažintų S"
1065_9,127999,1637623.546,0,,,,,694,581,69,44,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a88dd3e8f900f419c6e6ef,61a8863e5cd547e980a4e970,
1066_0,127999,1637582.986,0,,,,,574,497,77,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a88e8a47e398e92e4fe071,61a886b3e8f90001e9c6e12b,"geras, nerasti 77 S "
1066_1,127999,1637583.611,0,,,,,565,506,59,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a88e8a47e39848ea4fe074,61a886b3e8f90001e9c6e12b,"idealus, nerasta 59 S"
1066_2,127999,1637584.237,0,,,,,556,529,27,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a88e8a47e398195c4fe0c0,61a886b3e8f90001e9c6e12b,Pavirpėjimas ties 109200
1066_3,127999,1637586.745,0,,,,,530,506,24,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a88e8a47e398196b4fe091,61a886b3e8f90001e9c6e12b,geras
1066_4,127999,1637585.491,0,,,,,587,586,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a88e8a47e398de024fe095,61a886b3e8f90001e9c6e12b,
1066_5,127999,1637584.866,0,,,,,547,547,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61a88e8a47e398dc554fe075,61a886b3e8f90001e9c6e12b,
1067_0,127999,1638201.062,0,,,,,996,780,0,216,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32738cf0f345cf7cb1cf4,61b31ff1cf0f34275ccb1c90,"idealus, daug V, yra nerastų V"
1067_1,127999,1638198.575,0,,,,,852,697,0,155,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32738cf0f342f7dcb1ced,61b31ff1cf0f34275ccb1c90,"idealus, daug V, yra nerastų V"
1067_10,127999,1638197.335,0,,,,,755,694,1,60,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32738cf0f344840cb1cef,61b31ff1cf0f34275ccb1c90,"idealus, yra daug V"
1067_11,127999,1638202.921,0,,,,,760,700,0,60,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32738cf0f34fda6cb1cf1,61b31ff1cf0f34275ccb1c90,"idealus, yra daug V"
1067_12,127999,1638196.09,0,,,,,749,693,0,56,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32738cf0f34b77fcb1cea,61b31ff1cf0f34275ccb1c90,"idealus, yra daug V"
1067_13,127999,1638194.85,0,,,,,816,761,1,54,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32738cf0f349cb4cb1cda,61b31ff1cf0f34275ccb1c90,"idealus, yra daug V"
1067_14,127999,1638192.366,0,,,,,769,723,1,45,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32738cf0f34068fcb1ce7,61b31ff1cf0f34275ccb1c90,idealus
1067_15,127999,1638204.161,0,,,,,727,692,1,33,1,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32738cf0f3412b6cb1d0c,61b31ff1cf0f34275ccb1c90,Nedidelis BW ir EMG
1067_16,127999,1638192.99,0,,,,,761,734,1,26,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32738cf0f34898dcb1cd9,61b31ff1cf0f34275ccb1c90,idealus
1067_17,127999,1638194.23,0,,,,,749,724,1,24,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32738cf0f34a4fccb1cdb,61b31ff1cf0f34275ccb1c90,idealus
1067_18,127999,1638203.541,0,,,,,745,724,1,20,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32738cf0f3463facb1d0b,61b31ff1cf0f34275ccb1c90,"idealus, yra triukšmų"
1067_19,127999,1638193.61,0,,,,,752,734,2,16,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32738cf0f345ce2cb1ce8,61b31ff1cf0f34275ccb1c90,"idealus, yra triukšmų"
1067_2,127999,1638197.955,0,,,,,807,677,1,129,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32738cf0f346ce8cb1cee,61b31ff1cf0f34275ccb1c90,"idealus, daug V, yra nerastų V"
1067_3,127999,1638200.442,0,,,,,860,737,1,122,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32738cf0f347b31cb1cf5,61b31ff1cf0f34275ccb1c90,"geras, daug V, yra nerastų V"
1067_4,127999,1638195.47,0,,,,,724,615,0,109,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32738cf0f342e5bcb1ce9,61b31ff1cf0f34275ccb1c90,Karts nuo karto pasirodo nedidelis EMG
1067_5,127999,1638199.199,0,,,,,819,714,0,105,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32738cf0f344f50cb1cec,61b31ff1cf0f34275ccb1c90,"geras, daug V, yra nerastų V"
1067_6,127999,1638191.746,0,,,,,767,674,2,91,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32738cf0f347e1ccb1ce6,61b31ff1cf0f34275ccb1c90,"geras, daug V"
1067_7,127999,1638199.819,0,,,,,797,716,2,79,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32738cf0f3438cdcb1d0a,61b31ff1cf0f34275ccb1c90,"idealus, yra daug V"
1067_8,127999,1638204.781,0,,,,,784,703,1,80,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32738cf0f349cf8cb1d0d,61b31ff1cf0f34275ccb1c90,"idealus, yra daug V"
1067_9,127999,1638196.711,0,,,,,713,637,2,74,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32738cf0f34690fcb1cf0,61b31ff1cf0f34275ccb1c90,"idealus, yra daug V"
1068_0,127999,1638220.136,0,,,,,699,698,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b3277dcf0f347b07cb1de0,61b32023cf0f347968cb1c91,idealus
1068_1,127999,1638218.882,0,,,,,667,666,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b3277dcf0f3476bacb1dc7,61b32023cf0f347968cb1c91,"Gana švarus, išskyrus epizodą ties 82250 ir pabaigą "
1068_2,127999,1638220.763,0,,,,,733,733,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b3277dcf0f349735cb1ddf,61b32023cf0f347968cb1c91,idealus
1069_0,127999,1638821.479,1,,,,,789,788,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b327fccf0f349ac2cb1f5e,61b3207dcf0f344005cb1c93,"Daug BW, nors ir nedidelio, daug EMA, ypač antroje dalyje"
1069_1,127999,1638825.866,0,,,,,522,521,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b327fccf0f343fedcb1f83,61b3207dcf0f344005cb1c93,Su pastoviu nedideliu BW
1069_2,127999,1638818.345,0,,,,,700,699,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b327fccf0f3447a9cb1f61,61b3207dcf0f344005cb1c93,idealus
1069_3,127999,1638820.854,0,,,,,690,689,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b327fccf0f34e1e3cb1f5f,61b3207dcf0f344005cb1c93,idealus
1069_4,127999,1638826.496,0,,,,,535,534,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b327fccf0f349ea9cb1f82,61b3207dcf0f344005cb1c93,idealus
1069_5,127999,1638828.999,0,,,,,587,587,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b327fccf0f34b86bcb1f7f,61b3207dcf0f344005cb1c93,Nuolatinis nedidelis BW (išskyrus vieną šuolį)
1070_0,127999,1638813.294,0,,,,,619,612,0,7,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32860cf0f34afe0cb2088,61b320a0cf0f344d5acb1c94,idealus
1070_1,127999,1638814.549,0,,,,,636,631,0,5,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32860cf0f348464cb208a,61b320a0cf0f344d5acb1c94,"Švarus, išskyrus epizodą EMA plius EMG ties 110250"
1070_10,127999,1638818.942,0,,,,,551,549,0,2,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32860cf0f3460eacb2091,61b320a0cf0f344d5acb1c94,"Labai įdomus įrašas, reiktų gydytojo paaiškinimo: yra daug dvigubai didesnių RR intervalų."
1070_11,127999,1638808.275,0,,,,,538,536,0,2,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32860cf0f3424decb207d,61b320a0cf0f344d5acb1c94,idealus
1070_12,127999,1638806.392,0,,,,,577,575,0,2,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32860cf0f341af4cb2080,61b320a0cf0f344d5acb1c94,idealus
1070_13,127999,1638812.667,0,,,,,545,544,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32862cf0f343215cb2170,61b320a0cf0f344d5acb1c94,idealus
1070_14,127999,1638813.922,0,,,,,626,625,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32864cf0f34a4d8cb2221,61b320a0cf0f344d5acb1c94,Yra II° AV blokados epizodas.  Švarus
1070_15,127999,1638808.902,0,,,,,556,555,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32864cf0f3472aecb221c,61b320a0cf0f344d5acb1c94,"Švarus, tik visą laiką matosi labai silpnas EMG , o poroje vietų jis pasidaro ryškus"
1070_16,127999,1638807.019,2,,9999,,,628,627,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32860cf0f3459abcb2086,61b320a0cf0f344d5acb1c94,daug nesutampančių rpeaks
1070_17,127999,1638817.688,0,,,,,637,636,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32860cf0f34d6a9cb209c,61b320a0cf0f344d5acb1c94,Yra nemažai pauzių
1070_18,127999,1638818.315,0,,,,,571,570,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32862cf0f346351cb2169,61b320a0cf0f344d5acb1c94,
1070_19,127999,1638810.784,0,,,,,716,716,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32860cf0f342ab6cb2081,61b320a0cf0f344d5acb1c94,Ženkli ST depresija. Galima panaudoti tikrinant ST segmento vertinimo algoritmą.
1070_2,127999,1638816.434,0,,,,,626,622,0,4,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32860cf0f342b0bcb2093,61b320a0cf0f344d5acb1c94,idealus
1070_3,127999,1638807.647,0,,,,,547,543,0,4,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32860cf0f34eee2cb207e,61b320a0cf0f344d5acb1c94,idealus
1070_4,127999,1638815.807,0,,,,,626,622,0,4,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32860cf0f3467fdcb208d,61b320a0cf0f344d5acb1c94,II° AV blokados epizodas. Įrašas švarus
1070_5,127999,1638805.76,0,,,,,570,566,0,4,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32860cf0f341cc4cb20c0,61b320a0cf0f344d5acb1c94,idealus
1070_6,127999,1638812.04,0,,,,,544,542,0,2,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32862cf0f340d76cb216e,61b320a0cf0f344d5acb1c94,idealus
1070_7,127999,1638811.413,0,,,,,643,641,0,2,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32860cf0f340dbfcb2085,61b320a0cf0f344d5acb1c94,Yra epizodų su BW ir EMG
1070_8,127999,1638817.061,0,,,,,623,621,0,2,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32862cf0f34f02ecb2171,61b320a0cf0f344d5acb1c94,
1070_9,127999,1638815.176,0,,,,,605,603,2,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b32860cf0f34b61acb207c,61b320a0cf0f344d5acb1c94,"Gana švarus, išskyrus epizodą ties 1750 ir 116000 "
1071_0,127999,1638800.54,0,,,,,727,701,0,26,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b3289bcf0f3482ffcb22a0,61b320c5cf0f342a0acb1c95,idealus
1071_1,127999,1638796.812,0,,,,,721,697,0,24,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b3289bcf0f34262ccb22a2,61b320c5cf0f342a0acb1c95,"Pirma pusė gana švari, antroje pusėje išlenda epizodai su EMA (ties 78600 ir 94000)"
1071_10,127999,1638795.571,1,,,,,796,779,0,17,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b3289bcf0f34b818cb229b,61b320c5cf0f342a0acb1c95,"Nuolatinis nedidelis BW, kartais pereinantis į šuolius. Yra nestiprus EMG, kartais pasirodo EMA"
1071_11,127999,1638797.432,0,,,,,741,724,0,17,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b3289bcf0f34314ecb229e,61b320c5cf0f342a0acb1c95,"Nuolatinis BW, bet stipresnis tik keletoje vietų, vietomis nedidelis EMG"
1071_12,127999,1638794.951,1,,,,,790,775,0,15,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b3289bcf0f34fc2bcb229a,61b320c5cf0f342a0acb1c95,"Yra visko: banguojančio ir šokinėjančio BW, taip pat EMG ir EMA"
1071_13,127999,1638802.404,1,,,,,817,803,1,13,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b3289bcf0f3467f1cb22a8,61b320c5cf0f342a0acb1c95,Pradžioje daug EMA
1071_14,127999,1638803.024,2,,,,,744,731,0,13,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b3289bcf0f34823bcb22b4,61b320c5cf0f342a0acb1c95,
1071_15,127999,1638804.885,0,,,,,709,696,0,13,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b3289bcf0f343279cb22a5,61b320c5cf0f342a0acb1c95,"Nežymus BW, labai silpnas EGM, bet yra trys epizodai su BW staigiu šuoliu"
1071_16,127999,1638801.784,2,,,,,790,778,0,12,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b3289bcf0f346f77cb2279,61b320c5cf0f342a0acb1c95,
1071_17,127999,1638799.296,2,,,,,819,807,0,12,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b3289bcf0f342979cb2277,61b320c5cf0f342a0acb1c95,"Kontaktiniai triukšmeliai ties 20800, 61000 ir kitur"
1071_18,127999,1638805.509,0,,,,,683,671,0,11,1,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b3289bcf0f34632fcb22a1,61b320c5cf0f342a0acb1c95,"Švarus, tik pora smulkių trikdžių"
1071_19,127999,1638830.348,0,,,,,654,643,1,10,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b3289bcf0f348d20cb22c8,61b320c5cf0f342a0acb1c95,"Triukšmingas ir šokinėjanti izolinija, tačiau ir triukšmai nedideli ir šokinėjimo amplitudė maža ir ne staigiai. Neurokit randa pikus ties beveik nematomais pikais"
1071_2,127999,1638803.644,1,,,,,725,702,0,23,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b3289bcf0f34907fcb22ab,61b320c5cf0f342a0acb1c95,"Yra intensyvių BW, netgi staigių, keletoje vietų pereinamčių į EMA, daugiausia pirmoje įrašo dalyje"
1071_20,127999,1638794.33,1,,,,,749,739,1,9,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b3289bcf0f34aaafcb2299,61b320c5cf0f342a0acb1c95,"Yra daug BW, taip pat ir staigių BW, kartais pasitaiko EMA"
1071_21,127999,1638829.105,1,,,,,651,643,1,7,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b3289bcf0f34e0cacb22d0,61b320c5cf0f342a0acb1c95,"Triukšmų nedaug, tik išlenda pačioje pabaigoje, tačiau labai vaikščioja izolinija"
1071_22,127999,1638831.587,0,,,,,610,603,0,7,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b3289bcf0f345309cb22ca,61b320c5cf0f342a0acb1c95,Nedideli EMG ir BW
1071_23,127999,1638806.132,2,,,,,759,754,0,5,0,0,0,0,0,0,0,0,0,0,"BAD_QUALITY,FULLY_ANNOTATED_PROFESSIONALLY",61b3289bcf0f34862ccb22aa,61b320c5cf0f342a0acb1c95,Nuo 80600 prasidėjo staigūs izolinijos šuoliai ir neaiškūs triukšmai
1071_24,127999,1638830.967,0,,,,,651,646,0,5,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b3289bcf0f340573cb22c9,61b320c5cf0f342a0acb1c95,BW
1071_3,127999,1638793.707,0,,,,,684,664,0,20,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b3289bcf0f340a6ccb228d,61b320c5cf0f342a0acb1c95,vaikšto izolinija
1071_4,127999,1638799.92,1,,,,,787,767,0,20,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b3289bcf0f34524acb229f,61b320c5cf0f342a0acb1c95,daug triukšmo
1071_5,127999,1638804.264,0,,,,,702,684,0,18,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b3289bcf0f342728cb22a4,61b320c5cf0f342a0acb1c95,"Yra BW su šuoliais, epizodai su nedideliu EMG"
1071_6,127999,1638801.16,0,,,,,748,730,0,18,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b3289bcf0f3464abcb22a9,61b320c5cf0f342a0acb1c95,Vietomis intensyvūs BW
1071_7,127999,1638798.056,0,,,,,745,728,0,17,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b3289bcf0f34bc3dcb22a3,61b320c5cf0f342a0acb1c95,"Nuolatinis BW, bet stipresnis tik keletoje vietų, vietomis nedidelis EMG"
1071_8,127999,1638796.192,2,,,,,766,749,0,17,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b3289bcf0f34e36acb229d,61b320c5cf0f342a0acb1c95,"Daug EMA, ypač pirmoje pusėje"
1071_9,127999,1638798.676,0,,,,,709,692,0,17,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61b3289bcf0f345e89cb2278,61b320c5cf0f342a0acb1c95,idealus
